ICD11_code,Vector
1F57,"[ 0.055957, 0.078314,-0.440836,-0.16938 , 0.275527,-0.112818, 0.100815,
  0.137311,-0.053588, 0.031261, 0.20851 , 0.135539, 0.05983 , 0.169783,
 -0.329841,-0.163707,-0.095583,-0.038464,-0.106852, 0.049314,-0.183414,
  0.073866,-0.197351,-0.004291, 0.172559, 0.01618 ,-0.205917, 0.546961,
  0.145504, 0.112816, 0.061091, 0.049981,-0.193384, 0.211851, 0.174467,
  0.006897, 0.313437, 0.22578 , 0.081111,-0.089227, 0.258479,-0.126209,
 -0.081431, 0.031131,-0.084859,-0.077527,-0.008199, 0.001988,-0.211813,
  0.304868,-0.120839, 0.231542, 0.280797,-0.285095,-0.016875,-0.463114,
 -0.086748,-0.173052,-0.152901,-0.041127, 0.157201,-0.075913, 0.19469 ,
 -0.024364, 0.209564, 0.232024, 0.077722,-0.264915, 0.059808,-0.084567,
 -0.231268, 0.026713, 0.126537, 0.111409, 0.097223,-0.423262,-0.09783 ,
 -0.022012, 0.009371,-0.000551, 0.282521, 0.235018,-0.074105, 0.688724,
  0.032858, 0.031991,-0.154108, 0.260691, 0.031053, 0.185663, 0.195779,
 -0.096209, 0.148817, 0.157176, 0.01505 , 0.025221, 0.187627, 0.24491 ,
 -0.442428, 0.109207,-0.134866, 0.407413, 0.178953,-0.058195, 0.243557,
  0.156354, 0.184326, 0.000335, 0.032234, 0.448872, 0.257017,-0.01744 ,
  0.133846, 0.059902,-0.23457 ,-0.407523, 0.247177,-0.244399, 0.054854,
 -0.033675, 0.37406 ,-0.322409, 0.163148, 0.114343, 0.131991, 0.076105,
  0.057427,-0.135303, 0.305593, 0.146122,-0.116669, 0.06261 , 0.098302,
  0.273001, 0.085647, 0.061098,-0.844639, 0.144577,-0.772348, 0.289816,
  0.047543, 0.109385, 0.128628,-0.35191 , 0.087174, 0.081848,-0.061984,
 -0.023405, 0.483285,-0.093424,-0.271326,-0.175768, 0.165929,-0.090268,
  0.01507 ,-0.306088,-0.022852, 0.040703, 0.333148, 0.017553, 0.016003,
 -0.231948,-0.120516, 0.216255, 0.278238,-0.152677, 0.051161, 0.192288,
  0.099265, 0.259235, 0.33645 , 0.042428, 0.054031, 0.399581, 0.281807,
 -0.058703, 0.324989,-0.085745,-0.333   ,-0.10781 , 0.212143,-0.405623,
  0.135921,-0.135868, 0.144268,-0.134897,-0.038688,-0.053126, 0.305019,
  0.144205, 0.274999,-0.257187, 0.151684,-0.074419,-0.651343, 0.028037,
 -0.359242,-0.103879, 0.209685, 0.073678,-0.012025, 0.131167,-0.36689 ,
  0.066557,-0.027337,-0.342949,-0.066501, 0.048401,-0.223474,-0.23084 ,
 -0.005762, 0.206666, 0.221871,-0.162309,-0.078126,-0.059928, 0.261172,
 -0.065391, 0.065769, 0.095394,-0.229521,-0.056561, 0.211706,-0.170014,
 -0.407438, 0.128033, 0.024895, 0.203633, 0.235509,-0.286367, 0.54082 ,
  0.049749, 0.025341,-0.176645,-0.166203, 0.16786 , 0.001062,-0.076037,
 -0.440348, 0.310405,-0.054421,-0.010775,-0.154167, 0.17403 ,-0.17922 ,
  0.151514, 0.056254, 0.12263 , 0.054902, 0.368748, 0.076925,-0.535313,
 -0.087955,-0.021073, 0.500994, 0.078609,-0.23272 , 0.274115,-0.20052 ,
  0.035926, 0.098221, 0.176035, 0.260241, 0.03473 ,-0.167835,-0.121492,
 -0.158877,-0.014493,-0.506484, 0.186764, 0.205247, 0.194667, 0.475613,
  0.02494 ,-0.038323,-0.070447, 0.051516,-0.269   , 0.126537,-0.397504,
  0.497573, 0.268621,-0.005549,-0.358648,-0.067227, 0.023485, 0.100839,
  0.235477,-0.091078,-0.194894,-0.002716, 0.338217,-0.401102, 0.279818,
 -0.238624, 0.137957,-0.309797, 0.021735, 0.038404, 0.034557, 0.270858,
  0.261138, 0.509538,-0.085583,-0.318723, 0.060443,-0.235474, 0.065879,
 -0.020244, 0.184771, 0.273774,-0.154809,-0.282258, 0.032847,-0.285883,
 -0.105664,-0.010133, 0.079888,-0.18325 ,-0.038734, 0.034935, 0.390109,
 -0.356732, 0.15797 ,-0.121255,-0.072829, 0.086066, 0.097902,-0.135382,
 -0.327377, 0.054864, 0.26996 ,-0.086647,-0.070029, 0.104531,-0.084196,
  0.155747, 0.167536,-0.131704, 0.36959 , 0.221622, 0.215533, 0.233912,
 -0.147102, 0.030028,-0.09697 ,-0.13508 , 0.165791,-0.193113,-0.010056,
 -0.229407,-0.042806,-0.34806 , 0.042682, 0.151361, 0.093366, 0.096205,
  0.158239, 0.02294 ,-0.160191,-0.0026  ,-0.228656, 0.080756,-0.249847,
 -0.034616, 0.036994,-0.165693, 0.288573,-0.171836,-0.080555, 0.221451,
 -0.561812, 0.287274, 0.098017,-0.390386, 0.16375 , 0.122845, 0.141294,
  0.233459,-0.441748,-0.275012,-0.09016 ,-0.262376,-0.087841,-0.064337,
  0.023078,-0.211271,-0.051365, 0.336664,-0.242244, 0.283105, 0.086694,
  0.176539,-0.265015,-0.139109,-0.100578,-0.229197,-0.195897,-0.073144,
 -0.018718,-0.085454, 0.250172,-0.374265,-0.07003 ,-0.2508  ,-0.262752,
  0.001656,-0.286583, 0.113561,-0.2241  ,-0.014404,-0.216324, 0.159103,
  0.48845 , 0.078973,-0.299147,-0.240062, 0.118619, 0.166308,-0.101087,
 -0.217023,-0.15957 , 0.083616,-0.092828, 0.187549, 0.107814,-0.241056,
  0.009128, 0.303267, 0.153061,-0.25313 , 0.153147,-0.088764, 0.17605 ,
 -0.201549,-0.139262, 0.189368, 0.048599,-0.168858,-0.133705, 0.133957,
  0.161063,-0.144921,-0.430673,-0.457486,-0.129989,-0.079851,-0.020432,
 -0.166486, 0.365209, 0.177407, 0.11195 , 0.15663 ,-0.079507,-0.014286,
 -0.508608,-0.347968, 0.045618,-0.312854,-0.007217,-0.29445 ,-0.012058,
 -0.192031, 0.644446, 0.041427,-0.037383, 0.177816, 0.089638, 0.018811,
 -0.011574, 0.306795, 0.062432, 0.451757, 0.380217, 0.254729,-0.138277,
  0.171607, 0.058389,-0.038639, 0.213932,-0.214008, 0.034475,-0.16265 ,
  0.4453  , 0.04871 , 0.316867, 0.048095,-0.092663, 0.265884, 0.277344,
 -0.070757, 0.362841, 0.306582, 0.081325, 0.194609,-0.07648 ,-0.231014,
 -0.347006,-0.055115,-0.182849, 0.182332,-0.323927, 0.034846, 0.330008,
 -0.323443, 0.468703,-0.129109, 0.395603,-0.044118,-0.240125,-0.164613,
 -0.470049,-0.029624, 0.000062,-0.175117,-0.107239, 0.08094 , 0.30974 ,
  0.014559,-0.076884, 0.329799,-0.135688, 0.213658,-0.039334,-0.069076,
  0.399789, 0.474161, 0.175061,-0.088795,-0.133842,-0.039729, 0.155926,
 -0.286585,-0.297664, 0.08998 ,-0.314708,-0.042876,-0.106549, 0.08766 ,
  0.218585,-0.090507, 0.029741, 0.426795, 0.105126,-0.101438, 0.376955,
  0.019031, 0.030095, 0.059133, 0.012639, 0.079201, 0.290231,-0.516735,
 -0.112688, 0.344373, 0.134487,-0.306354,-8.692073, 0.311495,-0.261729,
  0.104536,-0.002408,-0.252302, 0.222245,-0.236661,-0.018542, 0.216046,
 -0.158194,-0.130121, 0.325924,-0.088075, 0.033643,-0.172208,-0.002244,
 -0.005264, 0.115516, 0.162378,-0.173306, 0.249633,-0.093014, 0.173637,
  0.407572, 0.207665,-0.106135,-0.182171, 0.057181,-0.543396,-0.212764,
  0.318496,-0.317851,-0.244568,-0.033642,-0.163531, 0.057977, 0.001364,
  0.284216,-0.228335, 0.02972 ,-0.080138, 0.175875,-0.116228, 0.286933,
 -0.180776,-0.253883,-0.27711 ,-0.086103, 0.129227, 0.296088, 0.071016,
  0.131317, 0.161607,-0.422418,-0.016575,-0.239217, 0.38954 ,-0.193597,
 -0.310539, 0.108736, 0.024254, 0.348744,-0.20181 ,-0.230133,-0.075594,
 -0.271185,-0.177147,-0.097138, 0.213268,-0.077367, 0.002129, 0.051063,
 -0.684255, 0.077986,-0.333567,-0.15667 , 0.299749, 0.075885, 0.001854,
 -0.254926, 0.04321 , 0.255081,-0.162571,-0.343859, 0.328529,-0.238675,
  0.160689, 0.032808,-0.006523, 0.070188, 0.212804, 0.067884,-0.036275,
 -0.077656, 0.107964,-0.195816,-0.019852,-0.046288, 0.339262,-0.062555,
 -0.003375, 0.039751,-0.133266,-0.177308, 0.084272, 0.167032,-0.042753,
 -0.211633, 0.090649,-0.039778, 0.265067, 0.067714,-0.338945,-0.133386,
  0.220575, 0.286793, 0.097621, 0.061177,-0.068892, 0.016145,-0.368829,
 -0.126261, 0.068914,-0.101162, 0.178456, 0.043997,-0.084824, 0.290974,
 -0.134107, 0.102655,-0.143399,-0.242553, 0.358534, 0.156731,-0.171444,
  0.056113, 0.067549,-0.299832,-0.35083 ,-0.681843, 0.146998, 0.197514,
 -0.016775, 0.121048,-0.161467,-0.250663,-0.174244,-0.17913 ,-0.034217,
 -0.549586, 0.238478,-0.145174, 0.037908, 0.209024, 0.150381, 0.221929,
  0.052985,-0.055286,-0.027606, 0.027537, 0.108932,-0.113268,-0.002615,
 -0.074319, 0.189721, 0.042231, 0.003011, 0.002525, 0.18872 ,-0.075876,
 -0.013882,-0.040454, 0.169579,-0.176556,-0.182008, 0.671291,-0.002736,
 -0.127725, 0.243453,-0.036394, 0.205886, 0.001335, 0.090424, 0.160162,
  0.106389, 0.258681,-0.334107,-0.233185,-0.090839,-0.216839,-0.453285,
 -0.247422, 0.340224, 0.083433, 0.354841, 0.008526,-0.034891,-0.062401,
 -0.186397,-0.265118,-0.037759,-0.000256,-0.083218,-0.142871, 0.218552,
 -0.178456,-0.097803, 0.336057, 0.005043,-0.331548]"
1C32,"[ 0.085771,-0.141834,-0.291295,-0.078804, 0.206381,-0.01516 ,-0.089075,
 -0.052397,-0.009078, 0.069891, 0.211958, 0.215579,-0.133901, 0.330691,
 -0.290511,-0.153751,-0.012332,-0.083506,-0.053896, 0.12011 ,-0.193416,
  0.087193,-0.212406, 0.088791, 0.230548,-0.097997,-0.181335, 0.580539,
  0.136143, 0.309333, 0.206956, 0.0269  ,-0.183016, 0.110651, 0.241719,
  0.098301, 0.224491, 0.244527,-0.028882, 0.005698, 0.089151,-0.172132,
 -0.275404,-0.032167, 0.015974,-0.342698,-0.060162,-0.284881,-0.358319,
  0.353079,-0.128487, 0.389542, 0.146486,-0.093972, 0.102899,-0.488755,
 -0.13829 ,-0.17737 ,-0.029011, 0.162577, 0.04692 , 0.086512, 0.302411,
 -0.049602, 0.251004, 0.051317, 0.002072,-0.244613, 0.233754,-0.158252,
 -0.1653  ,-0.063145,-0.004123,-0.046623, 0.027889,-0.188259,-0.069332,
  0.166742, 0.046553, 0.028404, 0.115289, 0.415056,-0.039214, 0.506137,
  0.239875,-0.055244,-0.12926 ,-0.045352,-0.025483, 0.010453, 0.017848,
 -0.090443, 0.263722, 0.072341, 0.091714, 0.128419, 0.256472,-0.088819,
 -0.35643 , 0.07632 ,-0.284716, 0.334571,-0.017558, 0.023678,-0.009762,
  0.067244, 0.394038,-0.230021, 0.313955, 0.45281 , 0.087325,-0.143675,
  0.078992, 0.103549,-0.214467,-0.172057, 0.250988,-0.166378, 0.011872,
 -0.03184 , 0.36772 ,-0.176086, 0.252666, 0.156585, 0.219716, 0.212514,
 -0.011586,-0.092102, 0.221339, 0.19626 ,-0.255669, 0.155719, 0.17823 ,
  0.280843,-0.109709, 0.258677,-0.740971, 0.326892,-0.738267, 0.164421,
 -0.056179,-0.11411 , 0.198204,-0.395934,-0.003927, 0.074225,-0.278202,
 -0.038195, 0.313361,-0.293472,-0.415998,-0.202899, 0.213138, 0.094553,
 -0.041303,-0.016259, 0.063796, 0.093502, 0.394542, 0.021435,-0.213821,
 -0.153141,-0.173058, 0.160552, 0.02909 ,-0.174262, 0.178646, 0.247743,
 -0.035665, 0.28811 , 0.083825, 0.035175,-0.219753, 0.157534, 0.195509,
 -0.105039, 0.165906,-0.004576,-0.262231, 0.31002 ,-0.036208,-0.337673,
  0.048304,-0.070025, 0.059708, 0.053817, 0.131589,-0.082278, 0.361515,
 -0.023627, 0.099121,-0.138936, 0.088605,-0.08447 ,-0.507926,-0.062637,
 -0.193421,-0.222373, 0.178545, 0.092048,-0.130024,-0.000151,-0.293131,
  0.121567,-0.018915,-0.267106,-0.245309, 0.214638,-0.047754,-0.177732,
 -0.03966 , 0.00997 , 0.30351 ,-0.146262,-0.060415, 0.100082, 0.387287,
 -0.184448, 0.152467, 0.050447,-0.420903, 0.026559, 0.234164,-0.203067,
 -0.375667, 0.047132,-0.198195,-0.121615, 0.331771,-0.126685, 0.164031,
  0.073287, 0.155871,-0.157084,-0.239915, 0.013688,-0.109919,-0.132289,
 -0.28665 ,-0.002077, 0.096768,-0.201905, 0.05888 , 0.034195,-0.335239,
  0.022697, 0.034549, 0.048048, 0.024954, 0.471958, 0.194094,-0.547334,
 -0.162042,-0.067048, 0.547863, 0.114617,-0.05515 , 0.085935,-0.431643,
  0.209905,-0.004853, 0.062412, 0.198426, 0.020863,-0.032154,-0.029302,
 -0.087897, 0.129338,-0.505109, 0.190052, 0.003691, 0.109912, 0.531202,
  0.069927,-0.008589, 0.103759, 0.002625,-0.075644, 0.112891,-0.405863,
  0.440929, 0.289076, 0.102529,-0.283397, 0.164282, 0.010822, 0.241956,
 -0.020167,-0.03637 , 0.012562, 0.073084, 0.129014,-0.41195 , 0.061549,
 -0.164652, 0.148822,-0.367703,-0.144026, 0.024117, 0.007286, 0.250127,
  0.142411, 0.241097, 0.005338,-0.22683 , 0.099505, 0.003647, 0.315778,
  0.013224, 0.282534, 0.270734, 0.000534,-0.257455, 0.139952,-0.134851,
  0.100187,-0.113481, 0.217031,-0.13998 ,-0.078316,-0.089147, 0.522095,
 -0.216392,-0.066693,-0.020979,-0.108418, 0.130246, 0.030387, 0.010491,
 -0.091433, 0.021266,-0.039766, 0.117906,-0.309128, 0.10116 ,-0.001631,
 -0.016426, 0.469447,-0.108962, 0.411187, 0.204252, 0.177615, 0.230342,
 -0.241186, 0.074297, 0.095308,-0.126469, 0.08214 ,-0.091213,-0.165824,
 -0.312626, 0.061856,-0.202709, 0.098739,-0.001731, 0.069796, 0.023935,
  0.106907, 0.077817,-0.14812 ,-0.080118,-0.238653, 0.060705,-0.124501,
 -0.130371,-0.193097,-0.054225, 0.222808,-0.164816, 0.081687, 0.113383,
 -0.510731, 0.300809, 0.182164,-0.35669 , 0.128162, 0.125387,-0.053938,
  0.026792,-0.422922,-0.330294,-0.156695,-0.092636,-0.099016,-0.071942,
  0.063066,-0.208408, 0.092535, 0.185735,-0.409298, 0.241695, 0.158343,
  0.282633,-0.2814  ,-0.090605,-0.048467,-0.391997,-0.066191, 0.144257,
 -0.027861,-0.150571, 0.263347,-0.213445,-0.039396,-0.189266,-0.197853,
 -0.144693,-0.38949 , 0.159657,-0.285073, 0.030704,-0.328487, 0.146348,
  0.36871 ,-0.171446,-0.262152,-0.100056, 0.135514, 0.284303,-0.14719 ,
 -0.324355,-0.272789, 0.147899,-0.034079, 0.061292, 0.118751,-0.302332,
 -0.026191,-0.053276, 0.159699,-0.292479, 0.015347,-0.089894, 0.263339,
 -0.077224, 0.109384, 0.189426,-0.008351,-0.076997,-0.184855, 0.142862,
  0.104615, 0.000335,-0.442564,-0.379477,-0.020635, 0.028829, 0.019078,
  0.037043, 0.418045, 0.222063, 0.013102, 0.05758 , 0.123258, 0.091086,
 -0.711023,-0.209239, 0.062715,-0.222824, 0.216333,-0.251785, 0.078253,
 -0.128166, 0.371541, 0.114514,-0.113165, 0.099879, 0.156226,-0.125178,
  0.175716, 0.082171,-0.106143, 0.126151, 0.158208, 0.089534, 0.120807,
  0.125013, 0.138719, 0.068706, 0.205338,-0.018942,-0.016512,-0.114827,
  0.577442, 0.059087, 0.3007  , 0.17715 , 0.014791, 0.308601, 0.131322,
 -0.365661, 0.226089, 0.225491,-0.045132,-0.07712 ,-0.212331,-0.229492,
 -0.232403,-0.011583,-0.011617,-0.061875,-0.374274, 0.011111, 0.135004,
 -0.401778, 0.425739,-0.014999, 0.099193, 0.256531,-0.216426,-0.048871,
 -0.481811, 0.011332, 0.120863,-0.150339,-0.013792,-0.300677, 0.355742,
  0.217572,-0.297861, 0.221081,-0.130926, 0.152925,-0.052045, 0.015391,
  0.247798, 0.695823, 0.159992,-0.043286,-0.039669,-0.094417,-0.003431,
 -0.015155,-0.347732,-0.048556,-0.298469,-0.100986,-0.173325,-0.12962 ,
  0.20594 ,-0.207656, 0.064099, 0.36584 , 0.141277, 0.129269, 0.013365,
 -0.108699, 0.174209, 0.120606, 0.088215, 0.252856, 0.218113,-0.507512,
  0.169942, 0.082849, 0.230592,-0.131098,-8.643298, 0.255029,-0.129099,
  0.032447, 0.116815,-0.045895, 0.321577,-0.114401, 0.190731, 0.156915,
 -0.107871,-0.136326, 0.214768,-0.110415, 0.224239,-0.05447 , 0.238321,
  0.006139, 0.159072, 0.198749, 0.049791, 0.160983,-0.018191, 0.056129,
  0.429337, 0.261266,-0.038337,-0.276897,-0.048288,-0.531544,-0.223581,
  0.13567 ,-0.107523,-0.171561,-0.096401,-0.058333, 0.013919,-0.069119,
  0.276674,-0.274836, 0.074233,-0.162511, 0.139899,-0.159989, 0.180904,
 -0.019191,-0.119479,-0.263953,-0.141813, 0.115254, 0.169556, 0.308204,
  0.369426,-0.079796,-0.444049,-0.23274 ,-0.124029, 0.153011, 0.015585,
 -0.19627 , 0.223398,-0.067202, 0.373098,-0.190697,-0.188494, 0.10784 ,
 -0.21511 ,-0.023888, 0.005137, 0.269624,-0.160846, 0.011888, 0.193472,
 -0.566132,-0.066964,-0.167619,-0.191588, 0.28807 , 0.071292, 0.022623,
 -0.160693,-0.112811, 0.316849,-0.155085,-0.145572, 0.194401,-0.32125 ,
  0.294065, 0.116952,-0.127175, 0.089135, 0.233487, 0.036869,-0.053901,
 -0.089563, 0.056077,-0.124788, 0.032774,-0.003466, 0.022971,-0.163901,
 -0.056128, 0.039421, 0.023939,-0.092242, 0.045512, 0.057404,-0.177215,
 -0.062578, 0.051745, 0.049031,-0.007371, 0.245929,-0.042701,-0.129634,
  0.178086, 0.269917, 0.035221, 0.217976,-0.025791, 0.095541,-0.258952,
 -0.157026,-0.017335, 0.066789, 0.169467, 0.110579,-0.385596, 0.109928,
  0.039794,-0.000043,-0.054566,-0.332083, 0.401679, 0.131679,-0.135509,
 -0.012565, 0.068952,-0.480203,-0.185291,-0.616404, 0.109779, 0.35293 ,
  0.02521 , 0.042314,-0.064167, 0.016074,-0.371546, 0.068145,-0.063001,
 -0.352717, 0.101656, 0.044884, 0.147865, 0.075628, 0.087487, 0.306355,
  0.123173,-0.228603, 0.178476, 0.106655, 0.291983,-0.126809,-0.063945,
  0.062132, 0.005595, 0.145848,-0.019287, 0.010352, 0.067937, 0.122068,
  0.1131  ,-0.024638, 0.189882, 0.015976,-0.310529, 0.580718, 0.132424,
 -0.136519, 0.143353,-0.036452, 0.190468,-0.148384,-0.347203, 0.253981,
  0.102491, 0.001271,-0.456591,-0.121591,-0.138033,-0.227268,-0.286171,
 -0.244102, 0.384049, 0.288317, 0.303486,-0.148341, 0.129694, 0.176214,
 -0.108573,-0.212972,-0.117833,-0.054454,-0.222288,-0.210097, 0.260797,
 -0.275001,-0.338554, 0.096048, 0.007966,-0.273677]"
